Order Detail ID,Order ID,Product ID,Quantity,Unit Price,Discount %,Discount Amount,Tax %,Tax Amount,Line Total,Created Date,Updated Date
ORDDET800813,ORD500268,PROD01161,5,1439.47,15,1079.6,18,1101.2,7218.95,2024-06-23,2025-04-16
ORDDET800814,ORD500268,PROD01188,3,31461.09,5,4719.16,18,16139.54,105803.65,2024-06-23,2024-07-06
ORDDET800815,ORD500269,PROD01141,1,20810.87,5,1040.54,12,2372.44,22142.77,2024-04-01,2025-05-10
ORDDET800816,ORD500270,PROD01067,3,4441.93,5,666.29,0,0.0,12659.5,2025-09-27,2026-03-19
ORDDET800817,ORD500271,PROD01134,3,612.18,20,367.31,18,264.46,1733.69,2025-04-13,2026-02-10
ORDDET800818,ORD500271,PROD01064,5,2678.27,15,2008.7,28,3187.14,14569.79,2025-04-13,2025-12-17
ORDDET800819,ORD500271,PROD01040,2,27280.17,5,2728.02,18,9329.82,61162.14,2025-04-13,2025-04-28
ORDDET800820,ORD500271,PROD01039,4,3388.56,20,2710.85,0,0.0,10843.39,2025-04-13,2026-03-26
ORDDET800821,ORD500272,PROD01183,4,49587.01,15,29752.21,0,0.0,168595.83,2024-06-21,2025-01-13
ORDDET800822,ORD500272,PROD01073,5,1816.02,20,1816.02,0,0.0,7264.08,2024-06-21,2024-07-09
ORDDET800823,ORD500272,PROD01061,3,3043.99,15,1369.8,12,931.46,8693.63,2024-06-21,2025-09-17
ORDDET800824,ORD500272,PROD01074,2,1465.09,15,439.53,5,124.53,2615.18,2024-06-21,2025-09-05
ORDDET800825,ORD500272,PROD01092,5,2212.47,20,2212.47,12,1061.99,9911.87,2024-06-21,2026-01-27
ORDDET800826,ORD500273,PROD01134,4,612.18,20,489.74,18,352.62,2311.6,2024-01-15,2025-12-07
ORDDET800827,ORD500273,PROD01143,3,341.34,10,102.4,12,110.59,1032.21,2024-01-15,2026-04-22
ORDDET800828,ORD500273,PROD01185,3,2693.7,10,808.11,0,0.0,7272.99,2024-01-15,2025-03-11
ORDDET800829,ORD500273,PROD01170,1,24545.25,10,2454.52,5,1104.54,23195.27,2024-01-15,2024-05-11
ORDDET800830,ORD500273,PROD01122,5,12283.11,20,12283.11,0,0.0,49132.44,2024-01-15,2026-07-26
ORDDET800831,ORD500274,PROD01028,4,1441.79,10,576.72,5,259.52,5449.96,2024-06-20,2026-01-27
ORDDET800832,ORD500274,PROD01094,3,838.87,5,125.83,18,430.34,2821.12,2024-06-20,2026-03-11
ORDDET800833,ORD500274,PROD01003,1,2726.38,20,545.28,18,392.6,2573.7,2024-06-20,2025-01-25
ORDDET800834,ORD500274,PROD01127,1,1959.22,20,391.84,18,282.13,1849.51,2024-06-20,2024-09-25
ORDDET800835,ORD500274,PROD01112,3,1228.78,0,0.0,18,663.54,4349.88,2024-06-20,2026-04-18
ORDDET800836,ORD500275,PROD01002,4,1586.23,10,634.49,0,0.0,5710.43,2025-01-02,2026-06-13
ORDDET800837,ORD500275,PROD01159,2,379.65,20,151.86,0,0.0,607.44,2025-01-02,2026-05-28
ORDDET800838,ORD500275,PROD01050,5,2611.12,20,2611.12,28,2924.45,13368.93,2025-01-02,2026-03-22
ORDDET800839,ORD500275,PROD01055,2,1777.73,5,177.77,18,607.98,3985.67,2025-01-02,2025-11-05
ORDDET800840,ORD500276,PROD01040,3,27280.17,10,8184.05,18,13258.16,86914.62,2025-12-29,2026-06-12
ORDDET800841,ORD500276,PROD01118,1,965.04,5,48.25,28,256.7,1173.49,2025-12-29,2026-07-21
ORDDET800842,ORD500276,PROD01176,1,25011.22,5,1250.56,18,4276.92,28037.58,2025-12-29,2026-02-07
ORDDET800843,ORD500276,PROD01157,1,777.67,15,116.65,5,33.05,694.07,2025-12-29,2026-07-17
ORDDET800844,ORD500277,PROD01031,3,291.53,0,0.0,28,244.89,1119.48,2025-03-02,2026-04-12
ORDDET800845,ORD500277,PROD01012,1,410.03,20,82.01,12,39.36,367.38,2025-03-02,2025-11-14
ORDDET800846,ORD500277,PROD01131,5,105767.02,15,79325.26,28,125862.76,575372.6,2025-03-02,2025-10-29
ORDDET800847,ORD500277,PROD01135,4,305.44,10,122.18,5,54.98,1154.56,2025-03-02,2025-04-28
ORDDET800848,ORD500278,PROD01130,3,73920.48,5,11088.07,5,10533.67,221207.04,2026-04-30,2026-06-15
ORDDET800849,ORD500278,PROD01145,1,1552.39,0,0.0,12,186.29,1738.68,2026-04-30,2026-07-27
ORDDET800850,ORD500279,PROD01199,1,3182.37,20,636.47,12,305.51,2851.41,2024-10-29,2025-06-28
ORDDET800851,ORD500279,PROD01153,3,1637.92,10,491.38,0,0.0,4422.38,2024-10-29,2025-01-29
ORDDET800852,ORD500279,PROD01091,4,870.36,10,348.14,18,563.99,3697.29,2024-10-29,2025-12-19
ORDDET800853,ORD500280,PROD01097,3,1192.35,15,536.56,12,364.86,3405.35,2024-04-02,2026-07-20
ORDDET800854,ORD500280,PROD01007,5,770.72,10,385.36,28,971.11,4439.35,2024-04-02,2025-07-10
ORDDET800855,ORD500280,PROD01075,2,859.5,0,0.0,5,85.95,1804.95,2024-04-02,2025-05-17
ORDDET800856,ORD500280,PROD01143,2,341.34,20,136.54,12,65.54,611.68,2024-04-02,2026-03-05
ORDDET800857,ORD500281,PROD01178,5,902.81,10,451.4,0,0.0,4062.65,2026-05-22,2026-06-27
ORDDET800858,ORD500281,PROD01177,5,1145.11,5,286.28,18,979.07,6418.34,2026-05-22,2026-05-24
ORDDET800859,ORD500282,PROD01097,2,1192.35,10,238.47,12,257.55,2403.78,2024-10-01,2025-03-22
ORDDET800860,ORD500282,PROD01082,2,56385.82,20,22554.33,28,25260.85,115478.16,2024-10-01,2025-01-29
ORDDET800861,ORD500282,PROD01095,4,96139.97,0,0.0,12,46147.19,430707.07,2024-10-01,2025-05-18
ORDDET800862,ORD500282,PROD01073,4,1816.02,15,1089.61,0,0.0,6174.47,2024-10-01,2025-02-11
ORDDET800863,ORD500283,PROD01196,4,360.63,5,72.13,5,68.52,1438.91,2024-04-25,2025-06-17
ORDDET800864,ORD500283,PROD01072,2,347.82,10,69.56,28,175.3,801.38,2024-04-25,2025-12-12
ORDDET800865,ORD500284,PROD01061,2,3043.99,15,913.2,12,620.97,5795.75,2025-09-18,2026-04-22
ORDDET800866,ORD500284,PROD01089,2,631.23,15,189.37,0,0.0,1073.09,2025-09-18,2026-03-18
ORDDET800867,ORD500284,PROD01120,1,35528.52,0,0.0,18,6395.13,41923.65,2025-09-18,2026-01-25
ORDDET800868,ORD500284,PROD01160,5,73237.3,0,0.0,18,65913.57,432100.07,2025-09-18,2026-07-12
ORDDET800869,ORD500285,PROD01021,3,1625.22,20,975.13,0,0.0,3900.53,2025-11-25,2026-03-15
ORDDET800870,ORD500286,PROD01123,3,30962.55,15,13933.15,12,9474.54,88429.04,2024-12-20,2025-10-05
ORDDET800871,ORD500286,PROD01052,4,24866.16,5,4973.23,18,17008.45,111499.86,2024-12-20,2025-11-08
ORDDET800872,ORD500286,PROD01008,4,51301.04,0,0.0,35,71821.46,277025.62,2024-12-20,2025-07-01
ORDDET800873,ORD500287,PROD01163,1,1060.78,15,159.12,28,252.46,1154.12,2024-12-04,2025-01-14
ORDDET800874,ORD500287,PROD01015,2,802.08,0,0.0,28,449.16,2053.32,2024-12-04,2025-11-26
ORDDET800875,ORD500287,PROD01095,3,96139.97,150,57683.98,12,27688.31,258424.24,2024-12-04,2026-07-26
ORDDET800876,ORD500287,PROD01194,1,101952.94,5,5097.65,0,0.0,96855.29,2024-12-04,2026-04-28
ORDDET800877,ORD500288,PROD01027,3,5986.52,20,3591.91,28,4022.94,18390.59,2025-05-24,2025-07-17
ORDDET800878,ORD500288,PROD01076,4,2225.09,10,890.04,18,1441.86,9452.18,2025-05-24,2026-03-24
ORDDET800879,ORD500288,PROD01106,5,1562.47,5,390.62,28,2078.08,9499.81,2025-05-24,2025-09-09
ORDDET800880,ORD500288,PROD01062,5,143.32,20,143.32,12,68.79,642.07,2025-05-24,2025-12-05
ORDDET800881,ORD500289,PROD01121,2,1417.25,5,141.72,0,0.0,2692.78,2024-07-30,2025-08-31
ORDDET800882,ORD500290,PROD01079,4,359.65,10,143.86,18,233.05,1527.79,2024-04-09,2026-03-11
ORDDET800883,ORD500290,PROD01066,4,2196.7,15,1318.02,0,0.0,7468.78,2024-04-09,2025-08-09
ORDDET800884,ORD500290,PROD01126,2,2902.89,15,870.87,5,246.75,5181.66,2024-04-09,2026-01-14
ORDDET800885,ORD500290,PROD01032,2,4914.53,15,1474.36,28,2339.32,10694.02,2024-04-09,2025-09-30
ORDDET800886,ORD500291,PROD01126,3,2902.89,5,435.43,5,413.66,8686.9,2025-02-23,2025-07-03
ORDDET800887,ORD500291,PROD01003,5,2726.38,0,0.0,18,2453.74,16085.64,2025-02-23,2025-04-10
ORDDET800888,ORD500291,PROD01134,3,612.18,10,183.65,18,297.52,1950.41,2025-02-23,2025-11-10
ORDDET800889,ORD500291,PROD01121,2,1417.25,15,425.18,0,0.0,2409.32,2025-02-23,2025-04-10
ORDDET800890,ORD500292,PROD01094,5,838.87,10,419.44,18,679.48,4454.39,2025-11-19,2026-02-14
ORDDET800891,ORD500292,PROD01090,5,1090.0,10,545.0,0,0.0,4905.0,2025-11-19,2026-06-30
ORDDET800892,ORD500292,PROD01197,4,580.69,15,348.41,18,355.38,2329.73,2025-11-19,2026-05-15
ORDDET800893,ORD500292,PROD01192,5,597.95,10,298.98,28,753.42,3444.19,2025-11-19,2026-05-14
ORDDET800894,ORD500293,PROD01041,2,3289.71,0,0.0,28,1842.24,8421.66,2024-06-30,2024-07-16
ORDDET800895,ORD500294,PROD01009,4,100006.27,20,80005.02,28,89605.62,409625.68,2026-02-19,2026-04-08
ORDDET800896,ORD500294,PROD01102,2,4407.65,15,1322.3,12,899.16,8392.16,2026-02-19,2026-06-23
ORDDET800897,ORD500295,PROD01122,1,12283.11,10,1228.31,0,0.0,11054.8,2025-12-29,2025-12-31
ORDDET800898,ORD500295,PROD01014,5,2743.43,20,2743.43,12,1316.85,12290.57,2025-12-29,2026-07-04
ORDDET800899,ORD500295,PROD01077,5,1207.62,15,905.71,28,1437.07,6569.46,2025-12-29,2026-02-26
ORDDET800900,ORD500295,PROD01095,4,96139.97,15,57683.98,12,39225.11,366101.01,2025-12-29,2026-01-27
ORDDET800901,ORD500296,PROD01193,2,3375.49,15,1012.65,28,1606.73,7345.06,2025-05-30,2025-11-22
ORDDET800902,ORD500296,PROD01013,4,259.33,5,51.87,5,49.27,1034.72,2025-05-30,2025-10-27
ORDDET800903,ORD500296,PROD01066,3,2196.7,15,988.51,0,0.0,5601.59,2025-05-30,2026-07-13
ORDDET800904,ORD500297,PROD01191,2,105546.1,5,10554.61,0,0.0,200537.59,2026-06-17,2026-06-29
ORDDET800905,ORD500297,PROD01145,2,1552.39,5,155.24,12,353.94,3303.48,2026-06-17,2026-07-22
ORDDET800906,ORD500297,PROD01126,5,2902.89,0,0.0,5,725.72,15240.17,2026-06-17,2026-06-21
ORDDET800907,ORD500297,PROD01189,3,1264.24,10,379.27,0,0.0,3413.45,2026-06-17,2026-06-19
ORDDET800908,ORD500298,PROD01200,1,2012.78,0,0.0,0,0.0,2012.78,2024-05-29,2025-08-20
ORDDET800909,ORD500298,PROD01124,5,4880.58,0,0.0,12,2928.35,27331.25,2024-05-29,2025-12-25
ORDDET800910,ORD500298,PROD01196,2,360.63,10,72.13,5,32.46,681.59,2024-05-29,2026-05-24
ORDDET800911,ORD500298,PROD01163,3,1060.78,5,159.12,28,846.5,3869.72,2024-05-29,2024-10-01
ORDDET800912,ORD500298,PROD01148,4,1732.91,10,693.16,0,0.0,6238.48,2024-05-29,2025-03-18
ORDDET800913,ORD500299,PROD01059,2,993.3,20,397.32,5,79.46,1668.74,2024-08-31,2025-11-05
ORDDET800914,ORD500299,PROD01064,5,2678.27,10,1339.14,28,3374.62,15426.83,2024-08-31,2024-09-30
ORDDET800915,ORD500300,PROD01165,3,23389.73,15,10525.38,5,2982.19,62626.0,2024-07-26,2025-01-10
ORDDET800916,ORD500300,PROD01117,5,6975.39,0,0.0,28,9765.55,44642.5,2024-07-26,2026-05-03
ORDDET800917,ORD500300,PROD01152,5,-115404.31,10,57702.16,28,145409.43,664728.82,2024-07-26,2025-06-12
ORDDET800918,ORD500301,PROD01067,4,4441.93,5,888.39,0,0.0,16879.33,2024-07-17,2026-01-25
ORDDET800919,ORD500301,PROD01126,4,2902.89,5,580.58,5,551.55,11582.53,2024-07-17,2025-05-21
ORDDET800920,ORD500301,PROD01190,5,1326.79,20,1326.79,0,0.0,5307.16,2024-07-17,2025-05-03
ORDDET800921,ORD500301,PROD01145,1,1552.39,0,0.0,12,186.29,1738.68,2024-07-17,2026-01-20
ORDDET800922,ORD500302,PROD01059,1,993.3,10,99.33,5,44.7,938.67,2024-01-06,2024-09-27
ORDDET800923,ORD500303,PROD01065,5,6022.19,0,0.0,18,5419.97,35530.92,2025-01-01,2026-04-10
ORDDET800924,ORD500303,PROD01157,5,777.67,20,777.67,5,155.53,3266.21,2025-01-01,2025-08-28
ORDDET800925,ORD500303,PROD01149,4,1529.45,20,1223.56,12,587.31,5481.55,2025-01-01,2025-09-11
ORDDET800926,ORD500304,PROD01169,4,779.25,15,467.55,18,476.9,3126.35,2025-11-10,2025-12-21
ORDDET800927,ORD500304,PROD01124,5,4880.58,15,3660.44,12,2489.1,23231.56,2025-11-10,2026-05-31
ORDDET800928,ORD500305,PROD01092,4,2212.47,5,442.49,12,1008.89,9416.28,2024-02-10,2024-07-06
ORDDET800929,ORD500305,PROD01017,5,51856.46,0,0.0,28,72599.04,331881.34,2024-02-10,2026-01-21
ORDDET800930,ORD500305,PROD01188,1,31461.09,20,6292.22,18,4530.4,29699.27,2024-02-10,2026-07-01
ORDDET800931,ORD500305,PROD01199,3,3182.37,10,954.71,12,1031.09,9623.49,2024-02-10,2025-02-27
ORDDET800932,ORD500306,PROD01052,3,24866.16,150,7459.85,18,12084.95,79223.58,2025-04-01,2025-07-20
ORDDET800933,ORD500307,PROD01051,4,1258.48,15,755.09,5,213.94,4492.77,2024-08-06,2026-03-15
ORDDET800934,ORD500308,PROD01166,2,2226.96,5,222.7,12,507.75,4738.97,2026-03-24,2026-07-31
ORDDET800935,ORD500308,PROD01060,1,25310.71,20,5062.14,28,5669.6,25918.17,2026-03-24,2026-07-06
ORDDET800936,ORD500308,PROD01192,4,597.95,10,239.18,28,602.73,2755.35,2026-03-24,2026-04-15
ORDDET800937,ORD500308,PROD01097,5,1192.35,0,0.0,12,715.41,6677.16,2026-03-24,2026-04-14
ORDDET800938,ORD500308,PROD01052,2,24866.16,15,7459.85,18,7609.04,49881.51,2026-03-24,2026-07-30
ORDDET800939,ORD500309,PROD01062,2,143.32,20,57.33,12,27.52,256.83,2026-01-07,2026-04-30
ORDDET800940,ORD500309,PROD01033,1,5723.56,10,572.36,12,618.14,5769.34,2026-01-07,2026-04-28
ORDDET800941,ORD500310,PROD01156,5,2360.7,5,590.17,0,0.0,11213.33,2025-02-08,2025-11-27
ORDDET800942,ORD500311,PROD01143,1,341.34,20,68.27,12,32.77,305.84,2025-01-17,2025-12-16
ORDDET800943,ORD500311,PROD01029,3,38172.05,10,11451.62,0,0.0,103064.53,2025-01-17,2026-02-05
ORDDET800944,ORD500312,PROD01168,4,60815.57,20,48652.46,28,54490.75,249100.57,2025-02-26,2026-07-27
ORDDET800945,ORD500312,PROD01097,4,1192.35,0,0.0,12,572.33,5341.73,2025-02-26,2026-04-19
ORDDET800946,ORD500313,PROD01174,2,30396.85,20,12158.74,18,8754.29,57389.25,2025-07-16,2026-06-14
ORDDET800947,ORD500314,PROD01123,2,30962.55,10,6192.51,12,6687.91,62420.5,2024-10-18,2026-04-24
ORDDET800948,ORD500314,PROD01032,4,4914.53,0,0.0,28,5504.27,25162.39,2024-10-18,2024-10-19
ORDDET800949,ORD500315,PROD01007,4,770.72,10,308.29,28,776.89,3551.48,2024-06-21,2026-02-23
ORDDET800950,ORD500316,PROD01048,3,941.72,0,0.0,28,791.04,3616.2,2025-07-18,2025-10-08
ORDDET800951,ORD500316,PROD01159,2,379.65,20,151.86,0,0.0,607.44,2025-07-18,2025-12-08
ORDDET800952,ORD500316,PROD01095,3,96139.97,10,28841.99,12,31149.35,290727.27,2025-07-18,2026-07-15
ORDDET800953,ORD500316,PROD01008,5,51301.04,10,25650.52,35,80799.14,-100.0,2025-07-18,2025-07-26
ORDDET800954,ORD500316,PROD01040,1,27280.17,5,1364.01,18,4664.91,30581.07,2025-07-18,2026-02-14
ORDDET800955,ORD500317,PROD01061,5,3043.99,0,0.0,12,1826.39,17046.34,2025-10-08,2026-05-23
ORDDET800956,ORD500318,PROD01116,1,1715.37,150,0.0,12,205.84,1921.21,2026-03-01,2026-06-27
ORDDET800957,ORD500318,PROD01076,3,2225.09,5,333.76,18,1141.47,7482.98,2026-03-01,2026-03-24
ORDDET800958,ORD500319,PROD01020,1,2210.23,10,221.02,18,358.06,2347.27,2024-05-23,2025-10-09
ORDDET800959,ORD500319,PROD01167,4,36499.94,0,0.0,5,7299.99,153299.75,2024-05-23,2025-03-03
ORDDET800960,ORD500319,PROD01132,5,1680.0,20,1680.0,5,336.0,7056.0,2024-05-23,2024-11-18
ORDDET800961,ORD500320,PROD01046,5,2697.19,10,1348.6,12,1456.48,13593.83,2024-02-13,2024-08-27
ORDDET800962,ORD500320,PROD01175,5,38114.57,15,28585.93,28,45356.34,207343.26,2024-02-13,2024-02-15
ORDDET800963,ORD500321,PROD01071,4,19636.51,10,7854.6,12,8482.97,79174.41,2024-10-07,2025-02-08
ORDDET800964,ORD500321,PROD01064,2,2678.27,0,0.0,28,1499.83,6856.37,2024-10-07,2025-07-18
ORDDET800965,ORD500321,PROD01004,5,66915.61,0,0.0,12,40149.37,374727.42,2024-10-07,2025-05-26
ORDDET800966,ORD500321,PROD01026,3,22573.83,0,0.0,28,18962.02,86683.51,2024-10-07,2026-07-10
ORDDET800967,ORD500322,PROD01004,3,66915.61,5,10037.34,12,22885.14,213594.63,2024-12-27,2025-04-16
ORDDET800968,ORD500322,PROD01079,2,359.65,0,0.0,18,129.47,848.77,2024-12-27,2026-03-21
ORDDET800969,ORD500322,PROD01069,1,4611.11,15,691.67,28,1097.44,5016.88,2024-12-27,2025-11-12
ORDDET800970,ORD500323,PROD01193,3,3375.49,20,2025.29,28,2268.33,10369.51,2025-09-08,2026-07-25
ORDDET800971,ORD500324,PROD01085,1,1002.37,20,200.47,18,144.34,946.24,2025-08-29,2026-03-27
ORDDET800972,ORD500324,PROD01065,4,6022.19,20,4817.75,18,3468.78,22739.79,2025-08-29,2026-07-12
ORDDET800973,ORD500324,PROD01200,5,2012.78,5,503.2,0,0.0,9560.7,2025-08-29,2025-10-23
ORDDET800974,ORD500324,PROD01070,5,63420.69,5,15855.17,0,0.0,301248.28,2025-08-29,2026-07-21
ORDDET800975,ORD500325,PROD01015,1,802.08,0,0.0,28,224.58,1026.66,2026-01-06,2026-02-07
ORDDET800976,ORD500325,PROD01008,5,51301.04,5,12825.26,35,85287.98,328967.92,2026-01-06,2026-02-12
ORDDET800977,ORD500326,PROD01099,1,2964.33,5,148.22,28,788.51,3604.62,2026-04-20,2026-06-23
ORDDET800978,ORD500326,PROD01116,2,1715.37,0,0.0,12,411.69,3842.43,2026-04-20,2026-06-02
ORDDET800979,ORD500327,PROD01079,5,359.65,10,179.82,18,291.32,1909.75,2025-05-31,2026-04-11
ORDDET800980,ORD500327,PROD01108,4,84315.66,5,16863.13,18,57671.91,378071.42,2025-05-31,2025-06-01
ORDDET800981,ORD500327,PROD01126,3,2902.89,150,1306.3,50,370.12,7772.49,2025-05-31,2025-09-13
ORDDET800982,ORD500327,PROD01009,5,100006.27,0,0.0,28,140008.78,640040.13,2025-05-31,2025-08-11
ORDDET800983,ORD500327,PROD01077,1,1207.62,5,60.38,28,321.23,1468.47,2025-05-31,2025-09-09
ORDDET800984,ORD500328,PROD01030,2,1047.17,5,104.72,18,358.13,2347.75,2025-09-09,2025-09-20
ORDDET800985,ORD500328,PROD01194,1,101952.94,10,10195.29,0,0.0,91757.65,2025-09-09,2025-12-25
ORDDET800986,ORD500329,PROD01006,4,2435.39,0,0.0,5,487.08,10228.64,2025-01-25,2025-05-26
ORDDET800987,ORD500329,PROD01068,3,2063.44,10,619.03,0,0.0,5571.29,2025-01-25,2026-04-09
ORDDET800988,ORD500329,PROD01141,5,20810.87,10,10405.44,12,11237.87,104886.78,2025-01-25,2025-06-26
ORDDET800989,ORD500329,PROD01005,5,29437.81,15,22078.36,0,0.0,125110.69,2025-01-25,2025-08-27
ORDDET800990,ORD500329,PROD01192,4,597.95,20,478.36,28,535.76,2449.2,2025-01-25,2026-02-12
ORDDET800991,ORD500330,PROD01042,4,1594.84,10,637.94,5,287.07,6028.49,2024-09-20,2026-05-08
ORDDET800992,ORD500330,PROD01092,2,2212.47,15,663.74,12,451.34,4212.54,2024-09-20,2025-05-18
ORDDET800993,ORD500330,PROD01040,3,27280.17,10,8184.05,18,13258.16,86914.62,2024-09-20,2026-04-06
ORDDET800994,ORD500330,PROD01007,1,770.72,15,115.61,28,183.43,838.54,2024-09-20,2026-02-26
ORDDET800995,ORD500331,PROD01128,3,642.23,15,289.0,5,81.88,1719.57,2025-08-22,2025-09-03
ORDDET800996,ORD500331,PROD01127,5,1959.22,20,1959.22,18,1410.64,9247.52,2025-08-22,2026-05-28
ORDDET800997,ORD500331,PROD01165,1,23389.73,20,4677.95,5,935.59,19647.37,2025-08-22,2025-12-02
ORDDET800998,ORD500332,PROD01079,2,359.65,20,143.86,18,103.58,-100.0,2025-07-26,2025-10-04
ORDDET800999,ORD500332,PROD01146,3,60482.56,10,18144.77,18,29394.52,192697.43,2025-07-26,2026-01-19
ORDDET801000,ORD500332,PROD01061,4,3043.99,20,2435.19,12,1168.89,10909.66,2025-07-26,2025-10-10
ORDDET801001,ORD500333,PROD01068,5,2063.44,15,1547.58,0,0.0,8769.62,2024-06-14,2026-06-23
ORDDET801002,ORD500333,PROD01182,4,1793.12,5,358.62,18,1226.49,8040.35,2024-06-14,2025-09-06
ORDDET801003,ORD500333,PROD01165,1,23389.73,15,3508.46,5,994.06,20875.33,2024-06-14,2026-04-19
ORDDET801004,ORD500333,PROD01081,5,49409.14,10,24704.57,28,62255.52,284596.65,2024-06-14,2025-05-13
ORDDET801005,ORD500333,PROD01022,3,1514.99,20,908.99,28,1018.07,4654.05,2024-06-14,2026-03-20
ORDDET801006,ORD500334,PROD01176,1,25011.22,20,5002.24,18,3601.62,23610.6,2024-03-06,2025-04-05
ORDDET801007,ORD500334,PROD01161,1,1439.47,5,71.97,18,246.15,1613.65,2024-03-06,2024-06-20
ORDDET801008,ORD500334,PROD01125,2,6499.17,0,0.0,18,2339.7,15338.04,2024-03-06,2025-04-05
ORDDET801009,ORD500334,PROD01159,5,379.65,0,0.0,0,0.0,1898.25,2024-03-06,2024-08-28
ORDDET801010,ORD500335,PROD01058,4,34361.58,0,0.0,18,24740.34,162186.66,2025-05-21,2025-12-06
ORDDET801011,ORD500335,PROD01138,4,69532.85,5,13906.57,12,31706.98,295931.81,2025-05-21,2026-03-26
ORDDET801012,ORD500335,PROD01144,2,27868.24,0,0.0,0,0.0,55736.48,2025-05-21,2025-08-02
ORDDET801013,ORD500335,PROD01015,5,802.08,15,601.56,28,954.48,4363.32,2025-05-21,2026-01-11
ORDDET801014,ORD500336,PROD01134,3,612.18,15,275.48,18,280.99,1842.05,2025-11-01,2026-01-29
ORDDET801015,ORD500336,PROD01174,2,30396.85,20,12158.74,18,8754.29,57389.25,2025-11-01,2025-12-19
ORDDET801016,ORD500336,PROD01116,5,1715.37,10,857.68,12,926.3,8645.47,2025-11-01,2025-12-05
ORDDET801017,ORD500337,PROD01123,1,30962.55,10,3096.26,12,3343.95,31210.24,2026-01-13,2026-02-01
ORDDET801018,ORD500337,PROD01185,2,2693.7,20,1077.48,0,0.0,4309.92,2026-01-13,2026-01-24
ORDDET801019,ORD500337,PROD01085,4,1002.37,5,200.47,18,685.62,4494.63,2026-01-13,2026-04-24
ORDDET801020,ORD500337,PROD01017,4,51856.46,15,31113.88,28,49367.35,225679.31,2026-01-13,2026-05-11
ORDDET801021,ORD500337,PROD01146,3,60482.56,5,9072.38,18,31027.55,203402.85,2026-01-13,2026-02-25
ORDDET801022,ORD500338,PROD01083,1,5911.93,0,0.0,5,295.6,6207.53,2025-07-26,2026-07-07
ORDDET801023,ORD500338,PROD01175,5,38114.57,5,9528.64,28,50692.38,231736.59,2025-07-26,2026-03-09
ORDDET801024,ORD500339,PROD01045,4,-319.91,10,127.96,5,57.58,1209.26,2026-03-05,2026-06-26
ORDDET801025,ORD500340,PROD01054,2,1874.14,5,187.41,28,997.04,4557.91,2025-02-26,2025-05-30
ORDDET801026,ORD500340,PROD01014,1,2743.43,5,137.17,12,312.75,2919.01,2025-02-26,2025-06-04
ORDDET801027,ORD500340,PROD01036,1,91027.0,10,9102.7,18,14746.37,96670.67,2025-02-26,2026-01-22
ORDDET801028,ORD500341,PROD01032,2,4914.53,5,491.45,28,2614.53,11952.14,2024-12-28,2025-04-15
ORDDET801029,ORD500342,PROD01098,2,1613.19,0,0.0,12,387.17,3613.55,2024-12-30,2025-10-11
ORDDET801030,ORD500342,PROD01108,5,84315.66,15,63236.75,18,64501.48,422843.03,2024-12-30,2025-04-13
ORDDET801031,ORD500342,PROD01011,1,48348.72,20,9669.74,18,6962.22,45641.2,2024-12-30,2025-11-27
ORDDET801032,ORD500342,PROD01187,3,229.48,5,34.42,28,183.13,837.15,2024-12-30,2025-11-20
ORDDET801033,ORD500343,PROD01104,4,36200.22,20,28960.18,28,32435.4,148276.1,2026-06-21,2026-07-31
ORDDET801034,ORD500343,PROD01013,1,259.33,10,25.93,5,11.67,245.07,2026-06-21,2026-07-06
ORDDET801035,ORD500343,PROD01152,3,115404.31,5,17310.65,28,92092.64,420994.92,2026-06-21,2026-06-30
ORDDET801036,ORD500343,PROD01100,4,1656.12,10,662.45,28,1669.37,7631.4,2026-06-21,2026-06-29
ORDDET801037,ORD500344,PROD01168,1,60815.57,5,3040.78,28,16176.94,73951.73,2024-12-21,2025-11-25
ORDDET801038,ORD500344,PROD01136,2,30368.48,20,12147.39,0,0.0,48589.57,2024-12-21,2026-01-15
ORDDET801039,ORD500344,PROD01089,2,631.23,0,0.0,0,0.0,1262.46,2024-12-21,2025-05-14
ORDDET801040,ORD500345,PROD01074,2,1465.09,20,586.04,5,117.21,2461.35,2025-09-19,2025-10-29
ORDDET801041,ORD500345,PROD01112,5,1228.78,5,307.2,18,1050.61,6887.31,2025-09-19,2026-02-21
ORDDET801042,ORD500346,PROD01149,3,1529.45,15,688.25,12,468.01,4368.11,2024-10-13,2025-11-03
ORDDET801043,ORD500347,PROD01010,1,26472.0,15,3970.8,28,6300.34,28801.54,2025-04-29,2025-12-03
ORDDET801044,ORD500347,PROD01115,2,1423.62,10,284.72,5,128.13,2690.65,2025-04-29,2025-11-09
ORDDET801045,ORD500347,PROD01166,2,2226.96,15,668.09,12,454.3,4240.13,2025-04-29,2025-08-07
ORDDET801046,ORD500347,PROD01121,4,1417.25,15,850.35,0,0.0,4818.65,2025-04-29,2025-11-27
ORDDET801047,ORD500348,PROD01055,1,1777.73,15,266.66,18,271.99,1783.06,2024-09-17,2024-10-26
ORDDET801048,ORD500348,PROD01012,3,410.03,10,123.01,12,132.85,1239.93,2024-09-17,2026-02-20
ORDDET801049,ORD500348,PROD01067,4,4441.93,5,888.39,0,0.0,16879.33,2024-09-17,2025-05-23
ORDDET801050,ORD500348,PROD01051,2,1258.48,10,251.7,5,113.26,2378.52,2024-09-17,2026-05-29
